newStory*************************************
newScene1*************************************

5	صفا	N	MOZ	4	صفا§n-15080	شيء§n-12703	no		||| STATIC_OBJECT 
6	در	PREP	NPP	4	null	null	junk		||| JUNK 
7	کنار	N	POSDEP	6	نزدیک§n-10189	جا§n-12733	location		||| JUNK 
8	کعبه	N	MOZ	7	کعبه§n-13717	ساختار§n-12875	location		||| LOCATION 
9	هبوط	N	NVE	10	هبوط§n-11628	رخداد§n-13136	role_state		||| ROLE_INTENT 
10	کرد	V	PREDEP	29	null	null	role_action		||| JUNK 
11	ازاين‌رو	SUBR	AJUCL	10	null	null	no	ArgM_DIS 	||| JUNK 
12	آن	PR	PREDEP	13	کوه§n-13301	شيء§n-12703	location		4||| JUNK 
13	را	POSTP	OBJ	16	null	null	junk	Arg3 	||| JUNK 
14	کوه	N	TAM	16	کوه§n-13301	شيء§n-12703	location	Arg2 	||| STATIC_OBJECT 
15	صفا	N	MOZ	14	صفا§n-15080	شيء§n-12703	no		||| STATIC_OBJECT 
16	گويند	V	PRD	11	null	null	junk		||| JUNK 
17	که	SUBR	NCL	15	null	null	junk		||| JUNK 
18	آدم	N	SBJ	28	آدم§n-14705	نفر§n-13075	role	Arg1 	||| ROLE 
19	صفي	N	MOZ	18	null	null	role_state		||| NO 
20	..ا	N	MOZ	19	null	null	no		||| JUNK 
21	(	PUNC	PUNC	22	null	null	junk		||| JUNK 
22	برگزيده	N	APP	19	منتخب§n-11356	رخداد§n-13136	role_state		||| ROLE_INTENT 
23	خدا	N	MOZ	22	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no		||| NO 
24	)	PUNC	PUNC	22	null	null	junk		||| JUNK 
25	در	PREP	AJPP	27	null	null	junk		||| JUNK 
26	آنجا	N	POSDEP	25	null	null	location		||| JUNK 
27	وارد	ADJ	MOS	28	تو§n-11857	جا§n-12733	location	Arg2 	||| ROLE_INTENT 
28	شد	V	PRD	17	وارد شدن§v-8510	رخداد§n-13136	role_action		||| JUNK 
roles= [
	[آدم§n-14705= آدم role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]]
dynamic_objs= 
static_objs= 
location= null
alternativeLocations= [[کوه§n-13301=  کوه], [نزدیک§n-10189=  کنار], [کعبه§n-13717=  کعبه], [null=  آنجا], [تو§n-11857=  وارد]]
time= null
alternativeTimes= []
scene_goals= []
scene_emotions= []]

roal_action= [null=  کرد, وارد شدن§v-8510=  شد]
roal_states= [null=  حضرت, هبوط§n-11628=  هبوط, null=  صفي, منتخب§n-11356=  برگزيده]
roal_intetns= []
roal_emotions= []
dynamic_object_actions= []
dynamic_object_states= []
static_object_states= []

newScene7*************************************

29	و	CONJ	VCONJ	45	null	null	junk		||| JUNK 
30	حضرت	N	SBJ	45	null	null	role_state	Arg0 Arg0 	||| ROLE ROLE_STATE 
31	حوا	N	MOZ	30	null	null	role		||| ROLE 
32	بر	PREP	VPP	45	null	null	junk	Arg4 	||| JUNK 
33	بالاي	N	POSDEP	32	رو§n-11887	جا§n-12733	location		||| LOCATION 
34	کوه	N	MOZ	33	کوه§n-13301	شيء§n-12703	location		||| LOCATION 
35	مروه	N	MOZ	34	null	null	location		||| STATIC_OBJECT 
36	(	PUNC	PUNC	37	null	null	junk		||| JUNK 
37	يعني	PSUS	NCL	35	null	null	junk		||| JUNK 
38	زن	N	MOS	37	خانم§n-12070	نفر§n-13075	role_state		||| ROLE 
39	که	SUBR	NCL	38	null	null	junk		||| JUNK 
40	منظور	N	SBJ	42	هدف§n-11403	خصوصيت_رواني§n-12725	no	Arg1 	||| ROLE_STATE 
41	حوا	N	MOS	42	null	null	role	Arg2 	||| ROLE_STATE 
42	است	V	PRD	39	null	null	junk		||| JUNK 
43	)	PUNC	PUNC	37	null	null	junk		||| JUNK 
44	فرود	N	NVE	45	پايين رفتن§n-12788	رخداد§n-13136	no		||| NO 
45	آمد	V	PREDEP	46	فرود آمدن§v-9200	رخداد§n-13136	role_action		||| JUNK 
46	و	CONJ	VCONJ	50	null	null	junk		||| JUNK 
47	در	PREP	NPP	49	null	null	junk	Arg3 	||| JUNK 
48	آن	PR	POSDEP	47	کوه§n-13301	شيء§n-12703	location		34||| JUNK 
49	سکونت	N	NVE	50	اقامت کردن§n-10696	رخداد§n-13136	role_intent		||| ROLE_INTENT 
50	نمود	V	ROOT	0	سکونت کردن§v-9334	رخداد§n-13136	role_action		||| ROLE_ACTION 
51	.	PUNC	PUNC	50	null	null	junk		||| JUNK 
roles= [
	[null= حوا role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]]
dynamic_objs= 
static_objs= 
location= null
alternativeLocations= [[رو§n-11887=  بالاي], [کوه§n-13301=  کوه], [null=  مروه]]
time= null
alternativeTimes= []
scene_goals= []
scene_emotions= []]

roal_action= [فرود آمدن§v-9200=  آمد, سکونت کردن§v-9334=  نمود]
roal_states= [null=  حضرت, خانم§n-12070=  زن]
roal_intetns= [اقامت کردن§n-10696=  سکونت]
roal_emotions= []
dynamic_object_actions= []
dynamic_object_states= []
static_object_states= []

newScene8*************************************

1	آدم	N	SBJ	6	آدم§n-14705	نفر§n-13075	role	Arg0 Arg0 Arg0 	||| ROLE ROLE ROLE 
2	چهل	NUM	NPREMOD	3	null	null	junk		||| JUNK 
3	شبانه‌روز	N	ADVRB	6	24ساعت§n-12634	دوره_زماني§n-12603	time	ArgM_EXT 	||| TIME 
4	به	PREP	VPP	6	null	null	junk	Arg3 	||| JUNK 
5	سجده	N	VPP	6	سجده§n-25850	رخداد§n-13136	role_state	Arg3 	||| ROLE_STATE 
6	پرداخت	V	VCONJ	12	پرداختن§v-19365	رخداد§n-13136	role_action		||| ROLE_ACTION 
7	و	CONJ	VCONJ	12	null	null	junk		||| JUNK 
8	از	PREP	VPP	12	null	null	junk	Arg3 	||| JUNK 
10	بهشت	N	MOZ	9	جنت§n-11846	جا§n-12733	no		||| LOCATION 
11	گريه	N	NVE	12	گريه§n-15717	خصوصيت_رواني§n-12725	role_state		||| ROLE_INTENT 
12	کرد	V	PREDEP	13	زار زار کردن§v-8977	رخداد§n-13136	role_action		||| JUNK 
13	و	CONJ	VCONJ	18	null	null	junk		||| JUNK 
14	به	PREP	NPP	17	null	null	junk	Arg3 	||| JUNK 
15	گناه	N	NPP	17	ذنب§n-10598	رخداد§n-13136	role_intent	Arg3 	||| ROLE_INTENT 
16	خود	PR	MOZ	15	آدم§n-14705	نفر§n-13075	role		_1||| JUNK 
17	اقرار	N	NVE	18	اقرار§n-22419	role_intent	no		||| ROLE_STATE 
18	نمود	V	ROOT	0	مقر آمدن§v-22066	رخداد§n-13136	role_action		||| NO 
19	،	PUNC	PUNC	18	null	null	junk		||| JUNK 
roles= [
	[آدم§n-14705= آدم role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]]
dynamic_objs= 
static_objs= 
location= null
alternativeLocations= []
time= null
alternativeTimes= [[24ساعت§n-12634=  شبانه‌روز]]
scene_goals= []
scene_emotions= []]

roal_action= [پرداختن§v-19365=  پرداخت, زار زار کردن§v-8977=  کرد, مقر آمدن§v-22066=  نمود]
roal_states= [سجده§n-25850=  سجده, گريه§n-15717=  گريه]
roal_intetns= [ذنب§n-10598=  گناه]
roal_emotions= []
dynamic_object_actions= []
dynamic_object_states= []
static_object_states= []

newScene9*************************************

1	به	PREP	ADVRB	6	null	null	junk	ArgM_ADV 	||| JUNK 
2	فرمان	N	ADVRB	6	امر§n-11505	رخداد§n-13136	no	ArgM_ADV 	||| NO 
3	خداوند	N	MOZ	2	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no		||| ROLE 
4	آدم	N	SBJ	6	آدم§n-14705	نفر§n-13075	role	Arg0 Arg0 	||| ROLE ROLE 
5	مامور	ADJ	MOS	6	مامور§a-2105	مشخصه§n-12756	role_intent	Arg2 	||| ROLE_STATE 
6	گشت	V	ROOT	0	مامور کردن§v-15650	رخداد§n-13136	no		||| ROLE_ACTION 
7	تا	SUBR	AJUCL	6	null	null	junk	ArgM_PRP 	||| JUNK 
8	ميراث	N	OBJ	23	ارث§n-10427	رخداد§n-13136	no	Arg1 	||| NO 
9	نبوت	N	MOZ	8	null	null	no		||| ROLE_STATE 
10	و	CONJ	NCONJ	9	null	null	junk		||| JUNK 
11	گنجينه	N	NCONJ	9	گنجينه§n-15773	شيء§n-12703	no		||| STATIC_OBJECT 
12	دانش	N	MOZ	11	شناخت§n-12727	خصوصيت_رواني§n-12725	no		||| NO 
13	الهي	ADJ	NPOSTMOD	12	رباني§a-2083	مشخصه§n-12756	no		||| ROLE_STATE 
14	خود	PR	MOZ	12	آدم§n-14705	نفر§n-13075	role		4||| JUNK 
15	را	POSTP	OBJ	23	null	null	junk	Arg1 	||| JUNK 
16	نزد	PREP	VPP	23	محضر§n-10120	جا§n-12733	no	Arg3 	||| LOCATION 
17	فرزند	N	POSDEP	16	بچه§n-13350	نفر§n-13075	role		||| ROLE 
18	کوچک	ADJ	NPOSTMOD	17	جوان§a-82	مشخصه§n-12756	role_state		||| ROLE_STATE 
19	ش	PR	MOZ	17	آدم§n-14705	نفر§n-13075	role		4||| ROLE 
20	هابيل	N	APP	17	null	نفر§n-13075	role		||| ROLE 
21	به	PREP	VPRT	23	null	null	junk		||| JUNK 
22	وديعه	N	VPRT	23	null	null	no		||| ROLE_STATE 
23	نهد	V	AJUCL	6	null	null	role_action		||| JUNK 
24	.	PUNC	PUNC	6	null	null	junk		||| JUNK 
roles= [
	[آدم§n-14705= آدم role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[بچه§n-13350= فرزند role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[null= هابيل role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]]
dynamic_objs= 
static_objs= 
location= null
alternativeLocations= []
time= null
alternativeTimes= []
scene_goals= []
scene_emotions= []]

roal_action= [null=  نهد]
roal_states= [جوان§a-82=  کوچک]
roal_intetns= [مامور§a-2105=  مامور]
roal_emotions= []
dynamic_object_actions= []
dynamic_object_states= []
static_object_states= []

newScene10*************************************

1	آدم	N	SBJ	6	آدم§n-14705	نفر§n-13075	role	Arg0 Arg0 	||| ROLE ROLE 
2	در	PREP	VPP	6	null	null	junk	Arg3 	||| JUNK 
3	بستر	N	VPP	6	بالين§n-10323	شيء§n-12703	location	Arg3 	||| LOCATION 
4	رحلت	N	MOZ	3	مرگ§n-20636	مشخصه§n-12756	role_state		||| ROLE_STATE 
5	قرار	N	NVE	6	null	null	no		||| NO 
6	گرفت	V	PREDEP	7	جا گرفتن§v-8898	رخداد§n-13136	role_action		||| JUNK 
7	و	CONJ	VCONJ	25	null	null	junk		||| JUNK 
8	در	PREP	ADVRB	25	null	null	junk	ArgM_ADV 	||| JUNK 
9	حالي	N	ADVRB	25	null	null	no	ArgM_ADV 	||| NO 
10	‌که	SUBR	NCL	9	null	null	no		||| JUNK 
11	زبان	N	SBJ	21	زبان§n-13978	شيء§n-12703	no	Arg1 	||| STATIC_OBJECT 
12	ش	PR	MOZ	11	آدم§n-14705	نفر§n-13075	role		1||| ROLE 
13	به	PREP	AJPP	20	null	null	junk		||| JUNK 
14	يکتايي	N	AJPP	20	وحدانيت§n-23336	مشخصه§n-12756	role_intent		||| ROLE_STATE 
15	خداوند	N	MOZ	14	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no		||| NO 
16	و	CONJ	NCONJ	14	null	null	junk		||| JUNK 
17	شکر	N	NCONJ	14	شکر§n-11536	مشخصه§n-12756	role_intent		||| ROLE_INTENT 
18	و	CONJ	NCONJ	17	null	null	junk		||| JUNK 
19	سپاس	N	NCONJ	17	شکر§n-11536	مشخصه§n-12756	role_intent		||| ROLE_INTENT 
20	مشغول	ADJ	MOS	21	درگير§a-540	مشخصه§n-12756	role_state	Arg2 	||| ROLE_STATE 
21	بود	V	PRD	10	null	null	junk		||| JUNK 
22	به	PREP	VPP	25	null	null	junk	Arg3 	||| JUNK 
23	رحمت	N	VPP	25	موهبت الهي§n-12481	مشخصه§n-12756	role_intent	Arg3 	||| NO 
24	حق	N	MOZ	23	null	null	junk		||| JUNK 
25	پيوست	V	ROOT	0	پيوستن§v-7523	رخداد§n-13136	role_action		||| ROLE_ACTION 
26	.	PUNC	PUNC	25	null	null	junk		||| JUNK 
roles= [
	[آدم§n-14705= آدم role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]]
dynamic_objs= 
static_objs= 
location= null
alternativeLocations= [[بالين§n-10323=  بستر]]
time= null
alternativeTimes= []
scene_goals= []
scene_emotions= []]

roal_action= [جا گرفتن§v-8898=  گرفت, پيوستن§v-7523=  پيوست]
roal_states= [مرگ§n-20636=  رحلت, درگير§a-540=  مشغول]
roal_intetns= [وحدانيت§n-23336=  يکتايي, شکر§n-11536=  شکر, شکر§n-11536=  سپاس, موهبت الهي§n-12481=  رحمت]
roal_emotions= []
dynamic_object_actions= []
dynamic_object_states= []
static_object_states= []

newScene11*************************************

1	شيث	N	SBJ	6	حضرت شيث§n-23941	نفر§n-13075	role	Arg0 Arg0 Arg0 Arg0 Arg0 Arg0 Arg0 	||| ROLE ROLE ROLE ROLE ROLE ROLE ROLE 
2	پدر	N	OBJ	6	والد§n-13357	نفر§n-13075	role	Arg1 Arg1 	||| ROLE ROLE 
3	ش	PR	MOZ	2	حضرت شيث§n-23941	نفر§n-13075	role		1||| ROLE 
4	را	POSTP	OBJ	6	null	null	junk	Arg1 Arg1 	||| JUNK JUNK 
5	غسل	N	NVE	6	غسل§n-16171	null	role_state		||| NO 
6	داد	V	PREDEP	7	null	null	role_action		||| JUNK 
7	و	CONJ	VCONJ	9	null	null	junk		||| JUNK 
8	کفن	N	NVE	9	null	null	static_object		||| ROLE_INTENT 
9	کرد	V	PREDEP	10	null	null	role_action		||| JUNK 
10	و	CONJ	VCONJ	14	null	null	junk		||| JUNK 
11	بر	PREP	ADVRB	14	null	null	junk	ArgM_GOL 	||| JUNK 
12	او	PR	POSDEP	11	والد§n-13357	نفر§n-13075	role		2||| JUNK 
13	نماز	N	NVE	14	نماز§n-20660	رخداد§n-13136	role_state		||| ROLE_INTENT 
14	خواند	V	VCONJ	17	null	null	role_action		||| ROLE_ACTION 
15	و	CONJ	VCONJ	17	null	null	junk		||| JUNK 
16	دفن	N	NVE	17	خاکسپاري§n-11616	رخداد§n-13136	role_state		||| ROLE_INTENT 
17	کرد	V	PREDEP	18	به خاک سپردن§v-9614	رخداد§n-13136	role_action		||| JUNK 
roles= [
	[حضرت شيث§n-23941= شيث role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[والد§n-13357= پدر role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]]
dynamic_objs= 
static_objs= [کفن=  null object_states=  []]
location= null
alternativeLocations= []
time= null
alternativeTimes= []
scene_goals= []
scene_emotions= []]

roal_action= [null=  داد, null=  کرد, null=  خواند, به خاک سپردن§v-9614=  کرد]
roal_states= [غسل§n-16171=  غسل, نماز§n-20660=  نماز, خاکسپاري§n-11616=  دفن]
roal_intetns= []
roal_emotions= []
dynamic_object_actions= []
dynamic_object_states= []
static_object_states= []

newScene12*************************************

18	و	CONJ	VCONJ	21	null	null	junk		||| JUNK 
19	به‌جاي	PREP	VPP	21	null	null	location	Arg3 	||| NO 
20	پدر	N	POSDEP	19	والد§n-13357	نفر§n-13075	role		||| ROLE 
21	نشست	V	VCONJ	29	قرار گرفتن§v-19953	رخداد§n-13136	role_action		||| ROLE_ACTION 
22	و	CONJ	VCONJ	29	null	null	junk		||| JUNK 
23	آيين	N	OBJ	29	مذهب§n-13209	خصوصيت_رواني§n-12725	role_intent	Arg1 	||| NO 
24	پدر	N	MOZ	23	والد§n-13357	نفر§n-13075	role		||| ROLE 
25	ش	PR	MOZ	24	حضرت شيث§n-23941	نفر§n-13075	role		*-1||| ROLE 
26	را	POSTP	OBJ	29	null	null	junk	Arg1 	||| JUNK 
27	به	PREP	VPP	29	null	null	junk	Arg3 	||| JUNK 
28	مردم	N	POSDEP	27	عوام§n-13222	گروه§n-12753	role		||| JUNK 
29	آموخت	V	VCONJ	42	تدريس کردن§v-9219	رخداد§n-13136	role_action		||| NO 
30	و	CONJ	VCONJ	42	null	null	junk		||| JUNK 
31	نيز	ADV	ADVRB	42	null	null	junk	ArgM_ADV 	||| JUNK 
32	اين	ADJ	NPREMOD	33	null	null	junk		||| JUNK 
33	وصايا	N	OBJ	42	null	null	no	Arg1 	||| NO 
34	را	POSTP	OBJ	42	null	null	junk	Arg1 	||| JUNK 
35	به	PREP	AJPP	41	null	null	junk		||| JUNK 
36	پسر	N	AJPP	41	پور§n-12058	نفر§n-13075	role		||| ROLE 
37	ش	PR	MOZ	36	حضرت شيث§n-23941	نفر§n-13075	role		*-1||| ROLE 
38	[	PUNC	PUNC	39	null	null	junk		||| JUNK 
39	شيبان	N	APP	36	null	null	role		||| NO 
40	]	PUNC	PUNC	39	null	null	junk		||| JUNK 
41	منتقل	ADJ	MOS	42	منتقل§a-1338	مشخصه§n-12756	role_intent	Arg2 	||| STATIC_OBJECT_STATE 
42	کرد	V	ROOT	0	ابلاغ کردن§v-9622	رخداد§n-13136	role_action		||| JUNK 
43	.	PUNC	PUNC	42	null	null	junk		||| JUNK 
roles= [
	[والد§n-13357= پدر role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[حضرت شيث§n-23941= ش role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[عوام§n-13222= مردم role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[پور§n-12058= پسر role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[null= شيبان role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]]
dynamic_objs= 
static_objs= 
location= null
alternativeLocations= [[null=  به‌جاي]]
time= null
alternativeTimes= []
scene_goals= []
scene_emotions= []]

roal_action= [قرار گرفتن§v-19953=  نشست, تدريس کردن§v-9219=  آموخت, ابلاغ کردن§v-9622=  کرد]
roal_states= []
roal_intetns= [مذهب§n-13209=  آيين, منتقل§a-1338=  منتقل]
roal_emotions= []
dynamic_object_actions= []
dynamic_object_states= []
static_object_states= []

